"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"11/14/2025","PB25-15963","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1464 COMPANERO ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/14/2025","PB25-15961","Issued","Residential New Building Permit","METRO CODE","925 MUMMS FIELD DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"11/14/2025","PB25-15958","Issued","Residential New Building Permit","METRO CODE","949 SCHUBERTS RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"11/14/2025","PB25-15957","Issued","Residential New Building Permit","METRO CODE","6733 PALMDALE DR, Fort Worth TX 76123",,"April Wheeler",,
"11/14/2025","PB25-15954","Issued","Residential New Building Permit","METRO CODE","5012 HITCHING POST DR, Fort Worth TX 76036",,"April Wheeler",,
"11/14/2025","PB25-15950","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1224 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/14/2025","PB25-15948","Issued","Residential New Building Permit","METRO CODE","1236 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/14/2025","PB25-15946","Issued","Residential New Building Permit","METRO CODE","2973 SERENITY GROVE LN, Fort Worth TX 76179 United States",,"Melissa Lowery",,
"11/14/2025","PB25-15945","Issued","Residential New Building Permit","METRO CODE","745 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/14/2025","PB25-15943","Approved","Residential New Building Permit","METRO CODE","949 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",,"Melissa Lowery",,
"11/14/2025","PB25-15941","Issued","Residential New Building Permit","METRO CODE","10604 MERSEYSIDE ST, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/14/2025","PB25-15940","Issued","Residential New Building Permit","METRO CODE","10600 MERSEYSIDE ST, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/14/2025","PB25-15939","Awaiting Client Reply","Residential New Building Permit","METRO CODE","3223 NW 25TH ST, Fort Worth TX 76106 United States",,"April Wheeler",,
"11/14/2025","PB25-15938","Issued","Residential New Building Permit","METRO CODE","757 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/14/2025","PB25-15937","Issued","Residential New Building Permit","METRO CODE","1301 HONDO CANYON DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/13/2025","PB25-15886","Issued","Residential New Building Permit","ROXANA PEREZ","3021 AVE J, Fort Worth TX 76105",,"citycode",,
"11/13/2025","PB25-15871","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1485 COMPANERO ST, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15875","Issued","Residential New Building Permit","METRO CODE","725 LYFT LN, Fort Worth TX 76008 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15876","Issued","Residential New Building Permit","METRO CODE","721 LYFT LN, Fort Worth TX 76008 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15878","Issued","Residential New Building Permit","METRO CODE","737 LYFT LN, Fort Worth TX 76008 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15879","Issued","Residential New Building Permit","METRO CODE","733 LYFT LN, Fort Worth TX 76008 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15881","Plan Review","Residential New Building Permit","METRO CODE","6673 COYOTE VALLEY TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/13/2025","PB25-15884","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1241 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/13/2025","PB25-15887","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1468 COMPANERO ST, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15888","Issued","Residential New Building Permit","METRO CODE","9404 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/13/2025","PB25-15890","Issued","Residential New Building Permit","METRO CODE","9361 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/13/2025","PB25-15892","Issued","Residential New Building Permit","METRO CODE","729 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/13/2025","PB25-15894","Issued","Residential New Building Permit","METRO CODE","741 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/13/2025","PB25-15896","Issued","Residential New Building Permit","METRO CODE","749 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/13/2025","PB25-15899","Issued","Residential New Building Permit","METRO CODE","753 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/13/2025","PB25-15901","Issued","Residential New Building Permit","METRO CODE","16428 THISTLE BEND DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"11/13/2025","PB25-15910","Issued","Residential New Building Permit","METRO CODE","1245 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15911","Issued","Residential New Building Permit","METRO CODE","1228 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15914","Issued","Residential New Building Permit","METRO CODE","1232 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15915","Issued","Residential New Building Permit","METRO CODE","16516 JAPANESE MAPLE DR, Fort Worth TX 76247 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15916","Issued","Residential New Building Permit","METRO CODE","1237 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/13/2025","PB25-15918","Issued","Residential New Building Permit","METRO CODE","756 BRIGHTSTAR DR, Fort Worth TX 76008 United States",,"Melissa Lowery",,
"11/12/2025","PB25-15824","Awaiting Client Reply","Residential New Building Permit","5108 REDBUD DUPLEX","5108 REDBUD LN, Fort Worth TX 76114 United States",,"Jay Randall McKiever",,
"11/12/2025","25TMP-100684",,"Residential New Building Permit","Texas Solar Professional","7412 WAGONWHEEL RD, Fort Worth TX 76133",,"ygsarduy",,
"11/12/2025","PB25-15775","Issued","Residential New Building Permit","METRO CODE","11529 ELY PL, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/12/2025","PB25-15776","Issued","Residential New Building Permit","METRO CODE","10040 BAWEAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15778","Issued","Residential New Building Permit","METRO CODE","9365 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/12/2025","PB25-15779","Issued","Residential New Building Permit","DR Horton","2212 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15781","Issued","Residential New Building Permit","DR Horton","2216 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15783","Issued","Residential New Building Permit","DR Horton","2224 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15789","Issued","Residential New Building Permit","METRO CODE","1257 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15791","Issued","Residential New Building Permit","DR Horton","2228 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15792","Issued","Residential New Building Permit","Bureau Veritas","4556 LYRE LEAF DR, Fort Worth TX 76036 United States",,"Adriana Perez",,
"11/12/2025","PB25-15794","Issued","Residential New Building Permit","DR Horton","2232 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15795","Issued","Residential New Building Permit","Bureau Veritas","4504 SNAKEWEED ST, Fort Worth TX 76036 United States",,"Adriana Perez",,
"11/12/2025","PB25-15796","Issued","Residential New Building Permit","METRO CODE","1253 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15797","Issued","Residential New Building Permit","DR Horton","2236 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15798","Plan Review","Residential New Building Permit","RIS-3112 PECAN ST-GPN HOMES LLC","3112 N PECAN ST, Fort Worth TX 76106 United States",,"Christina Parra",,
"11/12/2025","PB25-15801","Issued","Residential New Building Permit","DR Horton","2240 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15803","Issued","Residential New Building Permit","METRO CODE","1249 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15804","Issued","Residential New Building Permit","DR Horton","2244 WAYLON DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/12/2025","PB25-15806","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1245 CALAMIAN DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15807","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1481 COMPANERO ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/12/2025","PB25-15808","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1473 COMPANERO ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/12/2025","PB25-15817","Approved","Residential New Building Permit","METRO CODE","15032 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/12/2025","PB25-15819","Issued","Residential New Building Permit","METRO CODE","4648 LYRE LEAF DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/12/2025","PB25-15820","Issued","Residential New Building Permit","METRO CODE","6937 DEADWOOD TRL, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/12/2025","PB25-15825","Issued","Residential New Building Permit","METRO CODE","8204 HAWKVIEW DR, Fort Worth TX 76179",,"April Wheeler",,
"11/12/2025","PB25-15826","Issued","Residential New Building Permit","METRO CODE","6012 DAVIS KNOLL DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"11/12/2025","PB25-15829","Issued","Residential New Building Permit","METRO CODE","680 TYRONZA DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"11/12/2025","PB25-15830","Issued","Residential New Building Permit","METRO CODE","845 MOUNTAIN ALOE DR, Fort Worth TX 76247 United States",,"Melissa Lowery",,
"11/12/2025","PB25-15848","Issued","Residential New Building Permit","Bureau Veritas","17224 MUSIAL CT, Fort Worth TX 76247 United States",,"Adriana Perez",,
"11/11/2025","PB25-15748","Plan Review","Residential New Building Permit","New Construction","1329 MINDEN ST, Fort Worth TX 76115",,"Rosyperez89",,
"11/11/2025","PB25-15754","Plan Review","Residential New Building Permit","METRO CODE","9317 HAWKSBILL RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"11/11/2025","PB25-15738","Plan Review","Residential New Building Permit","METRO CODE","9308 HAWKSBILL RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"11/11/2025","PB25-15734","Issued","Residential New Building Permit","METRO CODE","761 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/11/2025","PB25-15732","Issued","Residential New Building Permit","METRO CODE","765 LYFT LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"11/11/2025","PB25-15731","Issued","Residential New Building Permit","METRO CODE","9368 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/11/2025","PB25-15728","Issued","Residential New Building Permit","METRO CODE","9364 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/11/2025","PB25-15727","Issued","Residential New Building Permit",,"9360 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/11/2025","PB25-15720","Issued","Residential New Building Permit","METRO CODE","1684 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"11/10/2025","PB25-15711","Issued","Residential New Building Permit","K. Hovnanian Homes","11629 WULSTONE RD, Fort Worth TX 76052 United States",,"dfwcommunityassistant@khov.com",,
"11/10/2025","PB25-15662","Awaiting Client Reply","Residential New Building Permit","METRO CODE","8009 CHARLESTOWN LN, Fort Worth TX 76140 United States",,"Sara Miller",,
"11/10/2025","PB25-15664","Issued","Residential New Building Permit","METRO CODE","16525 BOSTON IVY DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"11/10/2025","PB25-15665","Approved","Residential New Building Permit","METRO CODE","15040 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/10/2025","PB25-15668","Issued","Residential New Building Permit","METRO CODE","9400 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"11/10/2025","PB25-15670","Awaiting Client Reply","Residential New Building Permit","METRO CODE","10620 BROCKET LN, Fort Worth TX 76036",,"April Wheeler",,
"11/10/2025","PB25-15672","Issued","Residential New Building Permit","METRO CODE","9408 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"11/10/2025","PB25-15673","Issued","Residential New Building Permit","METRO CODE","9412 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"11/10/2025","PB25-15675","Issued","Residential New Building Permit","METRO CODE","9416 LONE MAVERICK DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"11/10/2025","PB25-15676","Approved","Residential New Building Permit","METRO CODE","15037 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/10/2025","PB25-15677","Approved","Residential New Building Permit","METRO CODE","15033 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/10/2025","PB25-15681","Approved","Residential New Building Permit","METRO CODE","15036 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/10/2025","PB25-15698","Issued","Residential New Building Permit","METRO CODE","2201 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15699","Issued","Residential New Building Permit","METRO CODE","2209 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15701","Issued","Residential New Building Permit","METRO CODE","2213 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15702","Issued","Residential New Building Permit","METRO CODE","2221 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15703","Issued","Residential New Building Permit","METRO CODE","2225 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15704","Issued","Residential New Building Permit","METRO CODE","2200 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15706","Plan Review","Residential New Building Permit","METRO CODE","2204 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15707","Awaiting Client Reply","Residential New Building Permit","METRO CODE","2208 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15710","Issued","Residential New Building Permit","METRO CODE","2217 CANTEEN ST, FORT WORTH TX 76108",,"Sara Miller",,
"11/10/2025","PB25-15733","Awaiting Client Reply","Residential New Building Permit","GILBERTO CERVANTES","9432 PRAIRIEVIEW DR, Fort Worth TX 76134",,"Deshia Hawkins",,
"11/07/2025","PB25-15643","Issued","Residential New Building Permit","221 Marble Creek Dr","221 MARBLE CREEK DR, Fort Worth TX 76131 United States",,"c20developmentllc",,
"11/07/2025","PB25-15594","Issued","Residential New Building Permit","METRO CODE","10233 REGAL BEND LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"11/07/2025","PB25-15595","Issued","Residential New Building Permit","METRO CODE","3253 KELSO DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/07/2025","PB25-15597","Issued","Residential New Building Permit","METRO CODE","3261 KELSO DR, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15598","Issued","Residential New Building Permit","METRO CODE","8017 CHARLESTOWN LN, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15599","Issued","Residential New Building Permit","METRO CODE","8013 CHARLESTOWN LN, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15601","Issued","Residential New Building Permit","METRO CODE","3249 KELSO DR, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15602","Issued","Residential New Building Permit","METRO CODE","3265 KELSO DR, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15605","Plan Review","Residential New Building Permit","METRO CODE","672 TYRONZA DR, Fort Worth TX 76247 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15606","Issued","Residential New Building Permit","METRO CODE","668 TYRONZA DR, Fort Worth TX 76247 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15607","Issued","Residential New Building Permit","METRO CODE","1301 LITTLE FLOCK DR, Fort Worth TX 76036 United States",,"Melissa Lowery",,
"11/07/2025","PB25-15611","Issued","Residential New Building Permit","METRO CODE","3257 KELSO DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/07/2025","PB25-15613","Awaiting Client Reply","Residential New Building Permit","RIS-4904 HILLSIDE DR-3RS HOMES","4904 HILLSIDE DR, Fort Worth TX 76114",,"Christina Parra",,
"11/06/2025","PB25-15561","Approved","Residential New Building Permit","2605 Ennis Ave","2605 ENNIS AVE, Fort Worth TX 76111 United States",,"Tamara Fisher",,
"11/06/2025","PB25-15558","Issued","Residential New Building Permit","METRO CODE","15013 HORSESHOE POST RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/06/2025","PB25-15552","Issued","Residential New Building Permit","Bureau Veritas","2025 TOLLESON DR, Fort Worth TX 76008 United States",,"Adriana Perez",,
"11/06/2025","PB25-15532","Issued","Residential New Building Permit","METRO CODE","913 ABALONE AVE, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/06/2025","PB25-15530","Issued","Residential New Building Permit","DR Horton","1729 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15529","Awaiting Client Reply","Residential New Building Permit","DR Horton","1725 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15528","Issued","Residential New Building Permit","DR Horton","1721 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15527","Issued","Residential New Building Permit","DR Horton","1717 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15526","Issued","Residential New Building Permit","DR Horton","1713 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15525","Issued","Residential New Building Permit","DR Horton","1709 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15524","Approved","Residential New Building Permit","DR Horton","1705 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/06/2025","PB25-15522","Issued","Residential New Building Permit","DR Horton","1701 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/05/2025","25TMP-089756",,"Residential New Building Permit","Pools123 DFW","6040 WIMBLETON WAY, Fort Worth TX 76133",,"DonovanNaras",,
"11/05/2025","PB25-15463","Issued","Residential New Building Permit","METRO CODE","1737 CORNWALL AVE, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/05/2025","PB25-15464","Issued","Residential New Building Permit","METRO CODE","1308 SADDLE SKY TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/05/2025","PB25-15466","Issued","Residential New Building Permit","METRO CODE","4076 TWINLEAF DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"11/05/2025","PB25-15468","Issued","Residential New Building Permit","METRO CODE","7625 WHISTERWHEEL WAY, Fort Worth TX 76123",,"April Wheeler",,
"11/05/2025","PB25-15471","Issued","Residential New Building Permit","METRO CODE","1656 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15472","Issued","Residential New Building Permit","METRO CODE","1660 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15473","Issued","Residential New Building Permit","METRO CODE","1664 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15474","Issued","Residential New Building Permit","METRO CODE","1668 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15476","Issued","Residential New Building Permit","METRO CODE","1680 LIMPKIN DR, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/05/2025","PB25-15481","Issued","Residential New Building Permit","METRO CODE","15009 HORSESHOE POST RD, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/05/2025","PB25-15482","Issued","Residential New Building Permit","METRO CODE","10212 REGAL BEND LN, Fort Worth TX 76179 United States",,"Melissa Lowery",,
"11/05/2025","PB25-15483","Issued","Residential New Building Permit","METRO CODE","1672 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15488","Issued","Residential New Building Permit","METRO CODE","1676 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"11/05/2025","PB25-15492","Issued","Residential New Building Permit","RIS-2809 NW 16TH ST-JUAN RAMIREZ","2809 NW 16TH ST, Fort Worth TX 76106 United States",,"Christina Parra",,
"11/05/2025","PB25-15494","Issued","Residential New Building Permit","RIS-1753 OPACA DR- M/I HOMES","1753 OPACA DR, Fort Worth TX 76131 United States",,"Christina Parra",,
"11/05/2025","PB25-15509","Issued","Residential New Building Permit","METRO CODE","1409 MUSTANG CANYON DR, Fort Worth TX 76052 United States",,"Melissa Lowery",,
"11/05/2025","PB25-15512","Issued","Residential New Building Permit","METRO CODE","10533 JUNCO RD, Fort Worth TX 76140 United States",,"Melissa Lowery",,
"11/05/2025","PB25-15542","Issued","Residential New Building Permit","New Home Construction","316 E DREW ST, Fort Worth TX 76110",,"Ziri Hernandez",,
"11/04/2025","25TMP-098362",,"Residential New Building Permit",,"2605 ENNIS AVE, Fort Worth TX 76111",,"T&Tmiracle",,
"11/04/2025","PB25-15383","Issued","Residential New Building Permit","977 BANDON DUNES","977 BANDON DUNES DR, Fort Worth TX 76028 United States",,"BBRISENO",,
"11/04/2025","PB25-15428","Awaiting Client Reply","Residential New Building Permit","1636 N LAKESIDE","1636 LAKESIDE DR N, Fort Worth TX 76134",,"BLANCACARDENAS",,
"11/04/2025","PB25-15355","Issued","Residential New Building Permit","METRO CODE","944 CLAYSTONE RIDGE DR, Fort Worth TX 76028 United States",,"Sara Miller",,
"11/04/2025","PB25-15356","Issued","Residential New Building Permit","METRO CODE","941 CLAYSTONE RIDGE DR, Fort Worth TX 76028 United States",,"Sara Miller",,
"11/04/2025","PB25-15359","Issued","Residential New Building Permit","METRO CODE","924 CLAYSTONE RIDGE DR, Fort Worth TX 76028 United States",,"Sara Miller",,
"11/04/2025","PB25-15360","Issued","Residential New Building Permit","DR Horton","1413 ORANGE TREE DR, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15362","Issued","Residential New Building Permit","METRO CODE","1448 BLUE AGAVE DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"11/04/2025","PB25-15363","Issued","Residential New Building Permit","DR Horton","4100 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15364","Issued","Residential New Building Permit","METRO CODE","11408 JACKLOE ST, Fort Worth TX 76052 United States",,"Sara Miller",,
"11/04/2025","PB25-15366","Issued","Residential New Building Permit","DR Horton","4105 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15367","Issued","Residential New Building Permit","METRO CODE","3081 TITAN SPRINGS DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"11/04/2025","PB25-15369","Issued","Residential New Building Permit","DR Horton","4132 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15370","Issued","Residential New Building Permit","DR Horton","4137 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15371","Issued","Residential New Building Permit","METRO CODE","7629 WHISTERWHEEL WAY, Fort Worth TX 76123",,"Sara Miller",,
"11/04/2025","PB25-15372","Issued","Residential New Building Permit","DR Horton","4221 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15373","Issued","Residential New Building Permit","METRO CODE","6016 DAVIS KNOLL DR, Fort Worth TX 76126 United States",,"Sara Miller",,
"11/04/2025","PB25-15374","Issued","Residential New Building Permit","DR Horton","4224 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15375","Issued","Residential New Building Permit","DR Horton","4237 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15376","Issued","Residential New Building Permit","DR Horton","4240 WOODHILL BEND DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15384","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1469 COMPANERO ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15386","Plan Review","Residential New Building Permit","METRO CODE","15048 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15387","Awaiting Client Reply","Residential New Building Permit","METRO CODE","1489 COMPANERO ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15388","Plan Review","Residential New Building Permit","METRO CODE","15044 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15389","Plan Review","Residential New Building Permit","METRO CODE","15045 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15390","Plan Review","Residential New Building Permit","METRO CODE","15049 SANTOSCOY ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"11/04/2025","PB25-15392","Issued","Residential New Building Permit","METRO CODE","2729 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"11/04/2025","PB25-15394","Issued","Residential New Building Permit","METRO CODE","2725 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"11/04/2025","PB25-15395","Issued","Residential New Building Permit","METRO CODE","2721 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"11/04/2025","PB25-15400","Plan Review","Residential New Building Permit","GHHB Talon Hill","4649 COMMACK DR, Fort Worth TX 76135 United States",,"Stacie Hamby",,
"11/04/2025","PB25-15401","Awaiting Client Reply","Residential New Building Permit","RIS- 5000 SUNSET CIRCLE N-M THE BUILDERS","5000 SUNSET CIR N, Fort Worth TX 76244",,"Christina Parra",,
"11/04/2025","PB25-15425","Issued","Residential New Building Permit","Bureau Veritas","1468 NATIVE BLOOMS WAY, Fort Worth TX 76247 United States",,"Adriana Perez",,
"11/03/2025","PB25-15350","Issued","Residential New Building Permit","METRO CODE","444 SAMBAL DR, FORT WORTH TX 76140",,"April Wheeler",,
"11/03/2025","PB25-15349","Issued","Residential New Building Permit","METRO CODE","428 SAMBAL DR, FORT WORTH TX 76140",,"April Wheeler",,
"11/03/2025","PB25-15348","Issued","Residential New Building Permit","METRO CODE","424 SAMBAL DR, FORT WORTH TX 76140",,"April Wheeler",,
"11/03/2025","PB25-15347","Issued","Residential New Building Permit","METRO CODE","420 SAMBAL DR, FORT WORTH TX 76140",,"April Wheeler",,
"11/03/2025","PB25-15346","Issued","Residential New Building Permit","METRO CODE","416 SAMBAL DR, FORT WORTH TX 76140",,"April Wheeler",,
"11/03/2025","PB25-15338","Issued","Residential New Building Permit","METRO CODE","3200 NANDO LN, FORT WORTH TX 76140",,"Sara Miller",,
"11/03/2025","PB25-15336","Issued","Residential New Building Permit","METRO CODE","3204 NANDO LN, FORT WORTH TX 76140",,"Sara Miller",,
