"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"09/17/2025","PB25-13118","Issued","Residential New Building Permit","Pulte Homes","11133 CARHAM ST, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"09/17/2025","PB25-13117","Issued","Residential New Building Permit","Pulte Homes","11137 ABBOTSBURY RD, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"09/17/2025","PB25-13116","Awaiting Client Reply","Residential New Building Permit","DFH-COVENTRY HOMES","4436 BRENTFIELD DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"09/17/2025","PB25-13114","Issued","Residential New Building Permit","Bureau Veritas","5852 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/17/2025","PB25-13103","Issued","Residential New Building Permit","Bureau Veritas","5848 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/17/2025","PB25-13102","Issued","Residential New Building Permit","Bureau Veritas","5853 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/17/2025","PB25-13071","Issued","Residential New Building Permit","Bureau Veritas","7857 WINTERBLOOM WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"09/17/2025","PB25-13065","Issued","Residential New Building Permit","METRO CODE","15132 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/17/2025","PB25-13064","Issued","Residential New Building Permit","RIS-2217 CHRISTINE AVE-S RAMIREZ","2217 CHRISTINE AVE, Fort Worth TX 76105",,"Diana Carter",,
"09/17/2025","PB25-13063","Issued","Residential New Building Permit","METRO CODE","1209 ORYX DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/17/2025","PB25-13061","Issued","Residential New Building Permit","METRO CODE","1205 ORYX DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/17/2025","PB25-13060","Issued","Residential New Building Permit","J.E. Brothers","3844 HILLTOP RD, Fort Worth TX 76109 United States",,"Shanice Reed",,
"09/17/2025","PB25-13055","Issued","Residential New Building Permit","GRAHAM HART HOME BUILDER","7425 HARRIER ST, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"09/17/2025","PB25-13054","Issued","Residential New Building Permit","METRO CODE","9108 SILENT MANOR DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/17/2025","PB25-13051","Issued","Residential New Building Permit","METRO CODE","2913 HOLLY HAVEN WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/17/2025","PB25-13050","Issued","Residential New Building Permit","METRO CODE","2917 HOLLY HAVEN WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/17/2025","PB25-13044","Issued","Residential New Building Permit","METRO CODE","9505 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"Sara Miller",,
"09/17/2025","PB25-13042","Issued","Residential New Building Permit","METRO CODE","3125 ARECA LN, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/16/2025","25TMP-082836",,"Residential New Building Permit","extension of solar ground mount array","5720 PALUXY SANDS TRL, Fort Worth TX 76179",,"salimreza001",,
"09/16/2025","25TMP-082940",,"Residential New Building Permit","1904 Greenfield","1904 GREENFIELD AVE, Fort Worth TX 76102",,"Sandbar",,
"09/16/2025","PB25-13031","Issued","Residential New Building Permit","METRO CODE","2704 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"09/16/2025","PB25-13006","Issued","Residential New Building Permit","METRO CODE","10137 REGAL BEND LN, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/16/2025","PB25-13005","Issued","Residential New Building Permit","METRO CODE","9529 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"Sara Miller",,
"09/16/2025","PB25-13002","Issued","Residential New Building Permit","METRO CODE","3221 NW 25TH ST, Fort Worth TX 76106 United States",,"Sara Miller",,
"09/16/2025","PB25-13000","Issued","Residential New Building Permit","METRO CODE","933 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"09/16/2025","PB25-12999","Issued","Residential New Building Permit","METRO CODE","2804 SERENITY GROVE LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/16/2025","PB25-12997","Issued","Residential New Building Permit","METRO CODE","2800 SERENITY GROVE LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/15/2025","25TMP-082436",,"Residential New Building Permit",,"5409 VAN NATTA LN, Fort Worth TX 76112",,"ikyle12",,
"09/15/2025","PB25-12960","Awaiting Client Reply","Residential New Building Permit","DFH-COVENTRY HOMES","4432 BRENTFIELD DR, Fort Worth TX 76036",,"Stacie Hamby",,
"09/15/2025","PB25-12957","Awaiting Client Reply","Residential New Building Permit","DFH-COVENTRY HOMES","4424 BLUE MIST DR, Fort Worth TX 76036",,"Stacie Hamby",,
"09/15/2025","PB25-12956","Issued","Residential New Building Permit","Bureau Veritas","4001 CLEARWATER CT, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/15/2025","PB25-12934","Issued","Residential New Building Permit","Pulte Homes","15945 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"09/15/2025","PB25-12931","Issued","Residential New Building Permit","Pulte Homes","15904 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"09/15/2025","PB25-12929","Issued","Residential New Building Permit","Pulte Homes","15900 DAUNTLESS COVE DR, Fort Worth TX 76052 United States",,"Stacie Hamby",,
"09/15/2025","PB25-12927","Issued","Residential New Building Permit","Bureau Veritas","5828 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/15/2025","PB25-12925","Issued","Residential New Building Permit","Pulte Homes","820 SHIRE AVE, Fort Worth TX 76052",,"Stacie Hamby",,
"09/15/2025","PB25-12924","Issued","Residential New Building Permit","Bureau Veritas","5833 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/15/2025","PB25-12923","Issued","Residential New Building Permit","Pulte Homes","816 SHIRE AVE, Fort Worth TX 76052",,"Stacie Hamby",,
"09/15/2025","PB25-12921","Issued","Residential New Building Permit","Pulte Homes","813 SHIRE AVE, Fort Worth TX 76052",,"Stacie Hamby",,
"09/15/2025","PB25-12920","Issued","Residential New Building Permit","Pulte Homes","809 SHIRE AVE, Fort Worth TX 76052",,"Stacie Hamby",,
"09/12/2025","PB25-12908","Issued","Residential New Building Permit","METRO CODE","9525 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/12/2025","PB25-12894","Issued","Residential New Building Permit","Angela Haynes","5224 ANDERSON ST, Fort Worth TX 76105",,"Dorothea Lee",,
"09/12/2025","PB25-12869","Issued","Residential New Building Permit","METRO CODE","1229 HONDO CANYON DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/12/2025","PB25-12866","Issued","Residential New Building Permit","METRO CODE","1469 LADY BIRD RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"09/11/2025","PB25-12828","Issued","Residential New Building Permit","FTW Area Habitat for Humanity","4120 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",,"lariwaites",,
"09/11/2025","PB25-12835","Issued","Residential New Building Permit","3801 Pershing","3801 PERSHING AVE, Fort Worth TX 76107",,"resthomes",,
"09/11/2025","PB25-12837","Awaiting Client Reply","Residential New Building Permit","DANIEL MARTINEZ","3521 LITTLEJOHN AVE, Fort Worth TX 76105 United States",,"citycode",,
"09/11/2025","25TMP-079682",,"Residential New Building Permit",,"4176 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",,"lariwaites",,
"09/11/2025","PB25-12807","Issued","Residential New Building Permit","FTW Area Habitat for Humanity","4168 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",,"lariwaites",,
"09/11/2025","PB25-12821","Issued","Residential New Building Permit","FTW Area Habitat for Humanity","4160 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",,"lariwaites",,
"09/11/2025","PB25-12805","Issued","Residential New Building Permit","FTW Area Habitat for Humanity","4176 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",,"lariwaites",,
"09/11/2025","PB25-12809","Issued","Residential New Building Permit","METRO CODE","15068 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"09/11/2025","PB25-12810","Issued","Residential New Building Permit","Perry Homes","10437 WYATTS RUN RD, Fort Worth TX 76126 United States",,"Stacie Hamby",,
"09/11/2025","PB25-12812","Issued","Residential New Building Permit","METRO CODE","1353 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/11/2025","PB25-12813","Issued","Residential New Building Permit","Perry Homes","10437 TERRAPIN RD, Fort Worth TX 76126 United States",,"Stacie Hamby",,
"09/11/2025","PB25-12816","Issued","Residential New Building Permit","Bureau Veritas","16936 LEATHERFLOWER BLVD, Fort Worth TX 76247 United States",,"Adriana Perez",,
"09/11/2025","PB25-12831","Issued","Residential New Building Permit","DR Horton","16456 HUDSON PRAIRIE WAY, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/11/2025","PB25-12852","Issued","Residential New Building Permit","Perry Homes","7305 SAKER ST, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"09/11/2025","PB25-12854","Issued","Residential New Building Permit","METRO CODE","15064 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/11/2025","PB25-12855","Issued","Residential New Building Permit","DFH-COVENTRY HOMES","4428 BRENTFIELD DR, Fort Worth TX 76036",,"Stacie Hamby",,
"09/10/2025","PB25-12799","Awaiting Client Reply","Residential New Building Permit","437 RAYNER AVE","437 RAYNER AVE, Fort Worth TX 76111",,"Memon1970",,
"09/10/2025","PB25-12803","Issued","Residential New Building Permit","2745 Merrimac Street","2745 MERRIMAC ST, Fort Worth TX 76107",,"tybarrington",,
"09/10/2025","PB25-12800","Awaiting Client Reply","Residential New Building Permit","433 RAYNER AVE","433 RAYNER AVE, Fort Worth TX 76111",,"Memon1970",,
"09/10/2025","PB25-12801","Awaiting Client Reply","Residential New Building Permit","441 RAYNER AVE","441 RAYNER AVE, Fort Worth TX 76111",,"Memon1970",,
"09/10/2025","25TMP-078648",,"Residential New Building Permit","Oakmont","812 OAKMONT LN N, Fort Worth TX 76112",,"Josephegreen1967",,
"09/10/2025","PB25-12786","Issued","Residential New Building Permit","METRO CODE","9336 PEAR BUTTE DR, Ft Worth TX 76140",,"April Wheeler",,
"09/10/2025","PB25-12785","Issued","Residential New Building Permit","METRO CODE","9332 PEAR BUTTE DR, Ft Worth TX 76140",,"April Wheeler",,
"09/10/2025","PB25-12784","Issued","Residential New Building Permit","METRO CODE","9328 PEAR BUTTE DR, Ft Worth TX 76140",,"April Wheeler",,
"09/10/2025","PB25-12773","Issued","Residential New Building Permit","METRO CODE","6729 ROSBY AVE, Fort Worth TX 76123",,"April Wheeler",,
"09/10/2025","PB25-12771","Issued","Residential New Building Permit","METRO CODE","2512 TANAGER ST, Fort Worth TX 76118 United States",,"April Wheeler",,
"09/10/2025","PB25-12769","Awaiting Client Reply","Residential New Building Permit","DFH-COVENTRY HOMES","4440 BRENTFIELD DR, Fort Worth TX 76036",,"Stacie Hamby",,
"09/10/2025","PB25-12766","Issued","Residential New Building Permit","Bureau Veritas","16949 LEATHERFLOWER BLVD, Fort Worth TX 76247 United States",,"Adriana Perez",,
"09/10/2025","PB25-12765","Issued","Residential New Building Permit","METRO CODE","2024 ROLLING OAKS DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/10/2025","PB25-12762","Issued","Residential New Building Permit","METRO CODE","15064 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/10/2025","PB25-12759","Issued","Residential New Building Permit","Bureau Veritas","4009 CLEARWATER CT, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/10/2025","PB25-12758","Issued","Residential New Building Permit","METRO CODE","15040 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/10/2025","PB25-12756","Issued","Residential New Building Permit","Bureau Veritas","5845 WATER BRIDGE LN, Fort Worth TX 76109 United States",,"Adriana Perez",,
"09/10/2025","PB25-12751","Issued","Residential New Building Permit","METRO CODE","1304 SADDLE SKY TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/10/2025","PB25-12749","Issued","Residential New Building Permit","METRO CODE","16500 HYDRANGEA RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"09/10/2025","PB25-12746","Issued","Residential New Building Permit","METRO CODE","15013 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/10/2025","PB25-12740","Issued","Residential New Building Permit","METRO CODE","3113 ARECA LN, Fort Worth TX 76008 United States",,"Sara Miller",,
"09/09/2025","PB25-12699","Issued","Residential New Building Permit","973 BANDON DUNES","973 BANDON DUNES DR, Fort Worth TX 76028 United States",,"BBRISENO",,
"09/09/2025","PB25-12686","Issued","Residential New Building Permit","METRO CODE","9501 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"Sara Miller",,
"09/09/2025","PB25-12690","Issued","Residential New Building Permit","METRO CODE","9117 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/09/2025","PB25-12691","Issued","Residential New Building Permit","METRO CODE","1369 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/09/2025","PB25-12692","Issued","Residential New Building Permit","METRO CODE","1845 SHUMARD WAY, Fort Worth TX 76008",,"Sara Miller",,
"09/09/2025","PB25-12694","Issued","Residential New Building Permit","METRO CODE","11521 LYME PARK LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/09/2025","PB25-12702","Issued","Residential New Building Permit","METRO CODE","15033 HIERBA MORA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/09/2025","PB25-12705","Issued","Residential New Building Permit","METRO CODE","15037 HIERBA MORA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/09/2025","PB25-12706","Issued","Residential New Building Permit","METRO CODE","11517 LYME PARK LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/09/2025","PB25-12712","Issued","Residential New Building Permit","DFH-COVENTRY HOMES","4504 BLUE MIST DR, Fort Worth TX 76036",,"Stacie Hamby",,
"09/09/2025","PB25-12716","Issued","Residential New Building Permit","Bureau Veritas","7800 PONDVIEW LN, Fort Worth TX 76123 United States",,"Adriana Perez",,
"09/09/2025","PB25-12718","Issued","Residential New Building Permit","Bureau Veritas","2501 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"09/09/2025","PB25-12720","Issued","Residential New Building Permit","DR Horton","225 EC TALLY DR, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/09/2025","PB25-12722","Issued","Residential New Building Permit","Perry Homes","7336 WAYWARD WIND DR, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"09/08/2025","PB25-12732","Awaiting Client Reply","Residential New Building Permit","429 Rayner Ave","429 RAYNER AVE, Fort Worth TX 76111",,"Lexi Martinez",,
"09/08/2025","PB25-12682","Issued","Residential New Building Permit","METRO CODE","2528 FLYCATCHER RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"09/08/2025","PB25-12669","Issued","Residential New Building Permit","METRO CODE","2509 FLYCATCHER RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"09/08/2025","PB25-12667","Issued","Residential New Building Permit","METRO CODE","2817 CLINTON AVE, Fort Worth TX 76106",,"April Wheeler",,
"09/08/2025","PB25-12663","Issued","Residential New Building Permit","METRO CODE","937 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"09/08/2025","PB25-12661","Issued","Residential New Building Permit","METRO CODE","9521 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/08/2025","PB25-12660","Issued","Residential New Building Permit","METRO CODE","15044 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/08/2025","PB25-12655","Issued","Residential New Building Permit","METRO CODE","15128 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/08/2025","PB25-12654","Issued","Residential New Building Permit","METRO CODE","15124 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"09/08/2025","PB25-12642","Issued","Residential New Building Permit","METRO CODE","15060 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/08/2025","PB25-12640","Issued","Residential New Building Permit","METRO CODE","15056 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/08/2025","PB25-12638","Issued","Residential New Building Permit","METRO CODE","15052 CACTUS BLOSSOM BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/06/2025","25TMP-071090",,"Residential New Building Permit","PLD Homes Llc","3116 NW LORAINE ST, Fort Worth TX 76106",,"albertopulido",,
"09/05/2025","25TMP-079685",,"Residential New Building Permit",,"5912 HEREFORD DR, Fort Worth TX 76179",,"Elvis7800",,
"09/05/2025","PB25-12574","Issued","Residential New Building Permit","DFH-COVENTRY HOMES","917 PELOTAZO AVE, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/05/2025","PB25-12579","Issued","Residential New Building Permit","RIS-320 N BAILEY MAIN HOUSE-COCOLOBA","320 N BAILEY AVE, Fort Worth TX 76107",,"Diana Carter",,
"09/05/2025","PB25-12587","Issued","Residential New Building Permit","DR Horton","10712 AMBER MOON ST, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"09/05/2025","PB25-12589","Issued","Residential New Building Permit","DR Horton","9708 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"09/05/2025","PB25-12590","Issued","Residential New Building Permit","DR Horton","9712 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"09/05/2025","PB25-12592","Issued","Residential New Building Permit","DR Horton","9716 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"09/05/2025","PB25-12605","Issued","Residential New Building Permit","Brooks Properties Custom Homes","3010 SIMONDALE DR, Fort Worth TX 76109",,"Stacie Hamby",,
"09/04/2025","PB25-12500","Issued","Residential New Building Permit","LORENA ORTIZ","4504 MERIDA AVE, Fort Worth TX 76115",,"citycode",,
"09/04/2025","25TMP-079568",,"Residential New Building Permit","7632 Switchwood Ln","7632 SWITCHWOOD LN, Fort Worth TX 76123",,"Rudy Robles",,
"09/04/2025","PB25-12467","Issued","Residential New Building Permit","METRO CODE","15204 MARIACHI RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/04/2025","PB25-12473","Issued","Residential New Building Permit","METRO CODE","1625 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"09/04/2025","PB25-12475","Issued","Residential New Building Permit","METRO CODE","1629 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"09/04/2025","PB25-12482","Issued","Residential New Building Permit","GRAHAM HART HOME BUILDER","7317 SAKER ST, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12484","Issued","Residential New Building Permit","METRO CODE","1633 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12485","Issued","Residential New Building Permit","METRO CODE","1637 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12486","Issued","Residential New Building Permit","METRO CODE","1641 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12489","Issued","Residential New Building Permit","METRO CODE","1645 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12490","Issued","Residential New Building Permit","METRO CODE","4141 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/04/2025","PB25-12491","Issued","Residential New Building Permit","METRO CODE","1649 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12493","Issued","Residential New Building Permit","METRO CODE","1653 LIMPKIN DR, Fort Worth TX 76140 United States",,"Sara Miller",,
"09/04/2025","PB25-12495","Issued","Residential New Building Permit","METRO CODE","4057 ARKLOW ST, Fort Worth TX 76036 United States",,"Sara Miller",,
"09/04/2025","PB25-12496","Issued","Residential New Building Permit","METRO CODE","1380 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/04/2025","PB25-12497","Issued","Residential New Building Permit","METRO CODE","1748 WANDELL WAY, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/04/2025","PB25-12498","Issued","Residential New Building Permit","METRO CODE","14932 REYES RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/04/2025","PB25-12499","Issued","Residential New Building Permit","METRO CODE","1384 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/04/2025","PB25-12502","Issued","Residential New Building Permit","METRO CODE","1321 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/04/2025","PB25-12503","Issued","Residential New Building Permit","METRO CODE","1300 SADDLE SKY TRL, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/04/2025","PB25-12504","Issued","Residential New Building Permit","METRO CODE","4149 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/04/2025","PB25-12506","Issued","Residential New Building Permit","METRO CODE","4145 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/04/2025","PB25-12507","Issued","Residential New Building Permit","METRO CODE","1233 HONDO CANYON DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/04/2025","PB25-12508","Issued","Residential New Building Permit",,"7316 WAYWARD WIND DR, Fort Worth TX 76179 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12510","Issued","Residential New Building Permit","METRO CODE","9517 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/04/2025","PB25-12512","Issued","Residential New Building Permit","METRO CODE","9513 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/04/2025","PB25-12513","Issued","Residential New Building Permit","DR Horton","16417 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12514","Issued","Residential New Building Permit","METRO CODE","1308 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/04/2025","PB25-12516","Finaled","Residential New Building Permit","DR Horton","16421 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12517","Issued","Residential New Building Permit","METRO CODE","1657 LIMPKIN DR, Fort Worth TX 76140 United States",,"April Wheeler",,
"09/04/2025","PB25-12518","Issued","Residential New Building Permit","DR Horton","16425 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12519","Issued","Residential New Building Permit","DR Horton","16429 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12521","Issued","Residential New Building Permit","DR Horton","16433 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12522","Finaled","Residential New Building Permit","DR Horton","16437 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12523","Awaiting Client Reply","Residential New Building Permit","Chief Burns Residence","3923 VILLAGE CREEK RD, FORT WORTH TX 76119",,"Dorothea Lee",,
"09/04/2025","PB25-12524","Issued","Residential New Building Permit","DR Horton","16441 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12525","Issued","Residential New Building Permit","DR Horton","16445 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12526","Finaled","Residential New Building Permit","DR Horton","16453 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12528","Finaled","Residential New Building Permit","DR Horton","16457 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12529","Issued","Residential New Building Permit","DR Horton","16460 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12530","Issued","Residential New Building Permit","DR Horton","16461 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12532","Issued","Residential New Building Permit","DR Horton","16464 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12533","Issued","Residential New Building Permit","DR Horton","16465 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12534","Finaled","Residential New Building Permit","DR Horton","16468 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12535","Issued","Residential New Building Permit","DR Horton","16472 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12538","Issued","Residential New Building Permit","DR Horton","16473 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12540","Issued","Residential New Building Permit","DR Horton","16477 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/04/2025","PB25-12547","Issued","Residential New Building Permit","METRO CODE","15041 HIERBA MORA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/04/2025","PB25-12548","Issued","Residential New Building Permit","METRO CODE","9904 CASA FRONTERA DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/04/2025","PB25-12550","Issued","Residential New Building Permit","METRO CODE","2801 SERENITY GROVE LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/04/2025","PB25-12553","Issued","Residential New Building Permit","METRO CODE","840 TURNBULL AVE, Fort Worth TX 76247 United States",,"April Wheeler",,
"09/04/2025","PB25-12621","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (13 OF 20)","1717 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12440","Issued","Residential New Building Permit","1136 E Broadway Ave","1136 E BROADWAY AVE, Fort Worth TX 76104",,"c20developmentllc",,
"09/03/2025","PB25-12437","Issued","Residential New Building Permit","1128 E Broadway Ave","1128 E BROADWAY AVE, Fort Worth TX 76104",,"c20developmentllc",,
"09/03/2025","PB25-12366","Issued","Residential New Building Permit","DR Horton","16400 HUDSON PRAIRIE WAY, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12367","Issued","Residential New Building Permit","DR Horton","16404 HUDSON PRAIRIE WAY, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12368","Finaled","Residential New Building Permit","DR Horton","16408 HUDSON PRAIRIE WAY, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12369","Issued","Residential New Building Permit","METRO CODE","9112 SUTTONRIDGE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/03/2025","PB25-12372","Issued","Residential New Building Permit","DR Horton","16401 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12374","Issued","Residential New Building Permit","METRO CODE","9113 SUTTONRIDGE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/03/2025","PB25-12375","Issued","Residential New Building Permit","DR Horton","16405 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12378","Issued","Residential New Building Permit","DR Horton","16409 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
