"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"07/18/2025","PB25-10294","Finaled","Residential New Building Permit","METRO CODE","2620 IVORY BRANCH LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/18/2025","PB25-10293","Finaled","Residential New Building Permit","Bureau Veritas","16969 LEATHERFLOWER BLVD, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/18/2025","PB25-10292","Finaled","Residential New Building Permit","Bureau Veritas","16961 LEATHERFLOWER BLVD, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/18/2025","PB25-10290","Finaled","Residential New Building Permit","METRO CODE","16421 BOSTON IVY DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"07/18/2025","PB25-10288","Issued","Residential New Building Permit","METRO CODE","16400 HYDRANGEA RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"07/18/2025","PB25-10284","Finaled","Residential New Building Permit","METRO CODE","11808 MANCOS TRL, Fort Worth TX 76247",,"Sara Miller",,
"07/17/2025","PB25-10215","Issued","Residential New Building Permit","Exeter","713 EXETER ST, Fort Worth TX 76104",,"Huutran123",,
"07/17/2025","PB25-10202","Issued","Residential New Building Permit","METRO CODE","2524 FLYCATCHER RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"07/17/2025","PB25-10204","Issued","Residential New Building Permit","METRO CODE","849 BLUE FESCUE RD, Fort Worth TX 76247 United States",,"Sara Miller",,
"07/17/2025","PB25-10207","Issued","Residential New Building Permit","METRO CODE","12733 BIG RANCH RD, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/17/2025","PB25-10209","Issued","Residential New Building Permit","METRO CODE","12740 BIG RANCH RD, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/17/2025","PB25-10210","Finaled","Residential New Building Permit","METRO CODE","4540 LYRE LEAF DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"07/17/2025","PB25-10211","Issued","Residential New Building Permit","METRO CODE","4137 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"07/17/2025","PB25-10213","Finaled","Residential New Building Permit","METRO CODE","2824 FOX TRAIL LN, Fort Worth TX 76008",,"Sara Miller",,
"07/17/2025","PB25-10214","Issued","Residential New Building Permit","METRO CODE","4148 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"07/17/2025","PB25-10216","Finaled","Residential New Building Permit","GRAHAM HART HOME BUILDER","7109 INTREPID DR, Fort Worth TX 76179",,"Stacie Hamby",,
"07/17/2025","PB25-10217","Issued","Residential New Building Permit","METRO CODE","10948 CACAO DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"07/17/2025","PB25-10223","Issued","Residential New Building Permit","METRO CODE","4132 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"April Wheeler",,
"07/17/2025","PB25-10225","Issued","Residential New Building Permit","METRO CODE","9133 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/17/2025","PB25-10226","Issued","Residential New Building Permit","METRO CODE","9141 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/17/2025","PB25-10228","Finaled","Residential New Building Permit","METRO CODE","11716 MANCOS TRL, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/17/2025","PB25-10237","Issued","Residential New Building Permit","METRO CODE","628 ROARING SPRINGS RD, Fort Worth TX 76107",,"April Wheeler",,
"07/17/2025","PB25-10238","Issued","Residential New Building Permit","METRO CODE","2146 VILLAGE WALK PL, Fort Worth TX 76008 United States",,"April Wheeler",,
"07/17/2025","PB25-10239","Issued","Residential New Building Permit","METRO CODE","2144 VILLAGE WALK PL, Fort Worth TX 76008 United States",,"April Wheeler",,
"07/17/2025","PB25-10241","Issued","Residential New Building Permit","METRO CODE","2142 VILLAGE WALK PL, Fort Worth TX 76008 United States",,"April Wheeler",,
"07/17/2025","PB25-10245","Issued","Residential New Building Permit","METRO CODE","2140 VILLAGE WALK PL, Fort Worth TX 76008 United States",,"April Wheeler",,
"07/17/2025","PB25-10251","Issued","Residential New Building Permit","METRO CODE","9316 HAWKSBILL RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"07/17/2025","PB25-10255","Finaled","Residential New Building Permit","GRAHAM HART HOME BUILDER","7113 INTREPID DR, Fort Worth TX 76179",,"Stacie Hamby",,
"07/17/2025","PB25-10256","Issued","Residential New Building Permit","RIS -911 GILLHAM-CASTANEDA","911 GILLHAM RD, Fort Worth TX 76114 United States",,"Diana Carter",,
"07/16/2025","PB25-10192","Issued","Residential New Building Permit","Bannister Custom Homes","3721 HILLTOP RD, Fort Worth TX 76109",,"Jonathan Bates",,
"07/16/2025","PB25-10111","Issued","Residential New Building Permit","DFH- COVENTRY HOMES","937 MUMMS FIELD DR, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"07/16/2025","PB25-10112","Finaled","Residential New Building Permit","Bureau Veritas","2413 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/16/2025","PB25-10113","Finaled","Residential New Building Permit","Bureau Veritas","7901 WHISTERWHEEL WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"07/16/2025","PB25-10114","Finaled","Residential New Building Permit","Bureau Veritas","1453 INDIAN MALLOW LN, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/16/2025","PB25-10116","Issued","Residential New Building Permit","METRO CODE","1001 MUMMS FIELD DR, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/16/2025","PB25-10117","Issued","Residential New Building Permit","METRO CODE","15216 MARIACHI RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/16/2025","PB25-10118","Finaled","Residential New Building Permit","METRO CODE","961 SCHUBERTS RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/16/2025","PB25-10119","Issued","Residential New Building Permit","METRO CODE","953 BLUE FESCUE RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/16/2025","PB25-10120","Issued","Residential New Building Permit","METRO CODE","16324 HYDRANGEA RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/16/2025","PB25-10121","Issued","Residential New Building Permit","METRO CODE","1305 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/16/2025","PB25-10122","Issued","Residential New Building Permit","METRO CODE","3021 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10123","Issued","Residential New Building Permit","METRO CODE","2909 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10124","Issued","Residential New Building Permit","METRO CODE","2905 TOOLEY DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/16/2025","PB25-10133","Issued","Residential New Building Permit","METRO CODE","3016 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10134","Issued","Residential New Building Permit","RIS-4521 CHABLIS-M THE BUILDERS","4521 CHABLIS DR, Fort Worth TX 76126 United States",,"Diana Carter",,
"07/16/2025","PB25-10135","Finaled","Residential New Building Permit","METRO CODE","243 TERRITORY TRL, Fort Worth TX 76120 United States",,"April Wheeler",,
"07/16/2025","PB25-10137","Issued","Residential New Building Permit","METRO CODE","3020 TOOLEY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10138","Finaled","Residential New Building Permit","METRO CODE","241 TERRITORY TRL, Fort Worth TX 76120 United States",,"April Wheeler",,
"07/16/2025","PB25-10140","Finaled","Residential New Building Permit","METRO CODE","239 TERRITORY TRL, Fort Worth TX 76120 United States",,"April Wheeler",,
"07/16/2025","PB25-10141","Finaled","Residential New Building Permit","METRO CODE","245 TERRITORY TRL, Fort Worth TX 76120 United States",,"April Wheeler",,
"07/16/2025","PB25-10142","Finaled","Residential New Building Permit","METRO CODE","237 TERRITORY TRL, Fort Worth TX 76120 United States",,"April Wheeler",,
"07/16/2025","PB25-10145","Issued","Residential New Building Permit","METRO CODE","9129 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10147","Issued","Residential New Building Permit","METRO CODE","9132 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10148","Finaled","Residential New Building Permit","METRO CODE","12724 BIG RANCH RD, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/16/2025","PB25-10149","Finaled","Residential New Building Permit","METRO CODE","12720 BIG RANCH RD, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/16/2025","PB25-10151","Issued","Residential New Building Permit","METRO CODE","3013 HOLLY HAVEN WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10152","Finaled","Residential New Building Permit","METRO CODE","15036 ELITE DR, Fort Worth TX 76108",,"April Wheeler",,
"07/16/2025","PB25-10154","Finaled","Residential New Building Permit","METRO CODE","15032 ELITE DR, Fort Worth TX 76108",,"April Wheeler",,
"07/16/2025","PB25-10155","Issued","Residential New Building Permit","METRO CODE","9140 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10156","Issued","Residential New Building Permit","METRO CODE","9136 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10163","Finaled","Residential New Building Permit","METRO CODE","12728 BIG RANCH RD, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10166","Issued","Residential New Building Permit","METRO CODE","12732 BIG RANCH RD, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10169","Issued","Residential New Building Permit","METRO CODE","12736 BIG RANCH RD, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/16/2025","PB25-10170","Finaled","Residential New Building Permit","METRO CODE","15052 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"07/16/2025","PB25-10171","Finaled","Residential New Building Permit","Bureau Veritas","1465 INDIAN MALLOW LN, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/16/2025","PB25-10173","Finaled","Residential New Building Permit","Bureau Veritas","1457 INDIAN MALLOW LN, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/16/2025","PB25-10174","Finaled","Residential New Building Permit","Bureau Veritas","1461 INDIAN MALLOW LN, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/16/2025","PB25-10193","Issued","Residential New Building Permit","METRO CODE","9312 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Sara Miller",,
"07/16/2025","PB25-10197","Issued","Residential New Building Permit","METRO CODE","2505 FLYCATCHER RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"07/16/2025","PB25-10198","Issued","Residential New Building Permit","METRO CODE","2532 FLYCATCHER RD, Fort Worth TX 76118 United States",,"April Wheeler",,
"07/15/2025","25TMP-062439",,"Residential New Building Permit","1705 E Broadway","1705 E BROADWAY AVE, Fort Worth TX 76104",,"Michael Forbes",,
"07/15/2025","25TMP-062415",,"Residential New Building Permit","1701 E Broadway Ave","1701 E BROADWAY AVE, Fort Worth TX 76104",,"Michael Forbes",,
"07/15/2025","25TMP-061873",,"Residential New Building Permit","421 Rayner Ave/ Firstland Enterprises LLC","421 RAYNER AVE, UNIT Unit 1, Fort Worth TX 76111",,"Firstland_Enterprises",,
"07/15/2025","PB25-10019","Finaled","Residential New Building Permit","RIS-4952 MELODYLANE-A PEREZ","4952 MELODYLANE ST, Fort Worth TX 76137 United States",,"Diana Carter",,
"07/15/2025","PB25-10020","Finaled","Residential New Building Permit","DR Horton","1753 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10023","Issued","Residential New Building Permit","DR Horton","1756 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10024","Issued","Residential New Building Permit","METRO CODE","2700 CENTER CREEK LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/15/2025","PB25-10025","Issued","Residential New Building Permit","METRO CODE","2720 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/15/2025","PB25-10026","Finaled","Residential New Building Permit","DR Horton","1757 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10028","Finaled","Residential New Building Permit","METRO CODE","10421 GRAY HILLS DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"07/15/2025","PB25-10029","Issued","Residential New Building Permit","DR Horton","1760 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10030","Finaled","Residential New Building Permit","DR Horton","1761 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10031","Issued","Residential New Building Permit","METRO CODE","1604 SHANDY LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10034","Issued","Residential New Building Permit","DR Horton","1765 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10035","Issued","Residential New Building Permit","METRO CODE","1321 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10036","Issued","Residential New Building Permit","DR Horton","1780 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10037","Issued","Residential New Building Permit","METRO CODE","2724 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/15/2025","PB25-10038","Issued","Residential New Building Permit","DR Horton","1784 LEEVON LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10039","Issued","Residential New Building Permit","METRO CODE","1300 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10040","Issued","Residential New Building Permit","METRO CODE","2728 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/15/2025","PB25-10042","Finaled","Residential New Building Permit","DR Horton","1701 SAND PINE LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10047","Issued","Residential New Building Permit","METRO CODE","15201 RANGELAND RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/15/2025","PB25-10048","Issued","Residential New Building Permit","METRO CODE","1308 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10049","Issued","Residential New Building Permit","METRO CODE","1316 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10050","Issued","Residential New Building Permit","METRO CODE","11328 BRATTON BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/15/2025","PB25-10052","Issued","Residential New Building Permit","METRO CODE","1629 BUSCOT LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/15/2025","PB25-10053","Issued","Residential New Building Permit","METRO CODE","9129 SUTTONRIDGE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/15/2025","PB25-10054","Issued","Residential New Building Permit","METRO CODE","1324 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10055","Issued","Residential New Building Permit","METRO CODE","9125 SUTTONRIDGE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/15/2025","PB25-10058","Issued","Residential New Building Permit","METRO CODE","15209 RANGELAND RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/15/2025","PB25-10059","Issued","Residential New Building Permit","METRO CODE","1336 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/15/2025","PB25-10062","Finaled","Residential New Building Permit","METRO CODE","9449 WILD WEST WAY, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/15/2025","PB25-10063","Awaiting Client Reply","Residential New Building Permit","RIS-1021 WINNIE-A ROMERO","1021 WINNIE ST, Fort Worth TX 76112",,"Diana Carter",,
"07/15/2025","PB25-10064","Finaled","Residential New Building Permit","METRO CODE","9452 WILD WEST WAY, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/15/2025","PB25-10068","Finaled","Residential New Building Permit","METRO CODE","9457 WILD WEST WAY, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/15/2025","PB25-10070","Issued","Residential New Building Permit","METRO CODE","4516 CHABLIS DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"07/15/2025","PB25-10071","Issued","Residential New Building Permit","DR Horton","9736 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10090","Finaled","Residential New Building Permit","Bureau Veritas","1449 INDIAN MALLOW LN, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/15/2025","PB25-10091","Awaiting Client Reply","Residential New Building Permit","Bobeche & Branch Construction","1412 MISTLETOE DR, Fort Worth TX 76110 United States",,"Stacie Hamby",,
"07/15/2025","PB25-10094","Issued","Residential New Building Permit","RIS-205 LINDENWOOD MAIN HOUSE-BLUE QUAIL","205 LINDENWOOD DR, Fort Worth TX 76107",,"Diana Carter",,
"07/15/2025","PB25-10098","Awaiting Client Reply","Residential New Building Permit","NEW HOUSE CONSTRUCTION","4229 S HENDERSON ST, Fort Worth TX 76115",,"Mayra0098",,
"07/15/2025","PB25-10099","Issued","Residential New Building Permit","RUTHIE MAY ENTERPRISE LLC","937 CLAYSTONE RIDGE DR, Fort Worth TX 76028 United States",,"Sanchez Collins",,
"07/14/2025","PB25-10056","Issued","Residential New Building Permit","JENNIFER MOLINA","1204 MINDEN ST, Fort Worth TX 76115",,"Jose Martinez Vazquez",,
"07/14/2025","PB25-10015","Issued","Residential New Building Permit","DR Horton","1752 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10012","Issued","Residential New Building Permit","DR Horton","1748 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10008","Issued","Residential New Building Permit","METRO CODE","15240 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09939","Issued","Residential New Building Permit","METRO CODE","2913 TOOLEY DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/14/2025","PB25-09940","Issued","Residential New Building Permit","METRO CODE","9137 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/14/2025","PB25-09941","Issued","Residential New Building Permit","METRO CODE","9125 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"07/14/2025","PB25-09943","Issued","Residential New Building Permit","METRO CODE","13237 CEDAR SAGE TRL, Fort Worth TX 76008",,"April Wheeler",,
"07/14/2025","PB25-09944","Finaled","Residential New Building Permit","METRO CODE","11811 MANCOS TRL, Fort Worth TX 76247",,"April Wheeler",,
"07/14/2025","PB25-09945","Finaled","Residential New Building Permit","Bureau Veritas","7800 WINTERBLOOM WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"07/14/2025","PB25-09946","Issued","Residential New Building Permit","METRO CODE","15204 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09947","Issued","Residential New Building Permit","RIS-3635 WESTCLIFF-BRECCIA","3635 WESTCLIFF RD S, Fort Worth TX 76109 United States",,"Diana Carter",,
"07/14/2025","PB25-09948","Issued","Residential New Building Permit","METRO CODE","15248 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09949","Finaled","Residential New Building Permit","METRO CODE","11715 MANCOS TRL, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/14/2025","PB25-09951","Issued","Residential New Building Permit","METRO CODE","15245 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09952","Issued","Residential New Building Permit","METRO CODE","15240 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09953","Issued","Residential New Building Permit","METRO CODE","10140 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/14/2025","PB25-09954","Issued","Residential New Building Permit","METRO CODE","10132 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/14/2025","PB25-09955","Issued","Residential New Building Permit","METRO CODE","15232 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09957","Issued","Residential New Building Permit","METRO CODE","15236 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09959","Issued","Residential New Building Permit","METRO CODE","10128 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/14/2025","PB25-09960","Issued","Residential New Building Permit","METRO CODE","1301 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09961","Issued","Residential New Building Permit","METRO CODE","10120 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/14/2025","PB25-09964","Issued","Residential New Building Permit","METRO CODE","1317 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09966","Issued","Residential New Building Permit","METRO CODE","1325 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09968","Issued","Residential New Building Permit","METRO CODE","1313 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09970","Issued","Residential New Building Permit","METRO CODE","1309 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/14/2025","PB25-09979","Finaled","Residential New Building Permit","METRO CODE","15233 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09981","Issued","Residential New Building Permit","METRO CODE","15217 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09982","Issued","Residential New Building Permit","DR Horton","1700 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09983","Issued","Residential New Building Permit","METRO CODE","15209 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09984","Issued","Residential New Building Permit","DR Horton","1701 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09985","Issued","Residential New Building Permit","DR Horton","1704 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09986","Issued","Residential New Building Permit","METRO CODE","15201 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09987","Issued","Residential New Building Permit","DR Horton","1708 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09988","Issued","Residential New Building Permit","METRO CODE","15224 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09989","Issued","Residential New Building Permit","DR Horton","1712 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09991","Issued","Residential New Building Permit","METRO CODE","15228 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09992","Issued","Residential New Building Permit","DR Horton","1716 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09994","Issued","Residential New Building Permit","METRO CODE","15232 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-09995","Issued","Residential New Building Permit","DR Horton","1720 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09996","Issued","Residential New Building Permit","METRO CODE","16328 HYDRANGEA RD, Fort Worth TX 76247 United States",,"April Wheeler",,
"07/14/2025","PB25-09998","Issued","Residential New Building Permit","DR Horton","1724 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-09999","Issued","Residential New Building Permit","METRO CODE","15241 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-10000","Issued","Residential New Building Permit","DR Horton","1728 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10002","Issued","Residential New Building Permit","DR Horton","1732 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10003","Issued","Residential New Building Permit","METRO CODE","15245 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-10004","Issued","Residential New Building Permit","METRO CODE","15249 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/14/2025","PB25-10005","Issued","Residential New Building Permit","DR Horton","1736 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10006","Issued","Residential New Building Permit","DR Horton","1740 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/14/2025","PB25-10007","Issued","Residential New Building Permit","DR Horton","1744 GILLENS AVE, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/13/2025","25TMP-061544",,"Residential New Building Permit",,"6137 WHITMAN AVE, Fort Worth TX 76133",,"LRJONES",,
"07/13/2025","PB25-10136","Issued","Residential New Building Permit","Mauricio New Home Build","3209 NW 28TH ST, Fort Worth TX 76106 United States",,"RB028024",,
"07/12/2025","PB25-09916","Awaiting Client Reply","Residential New Building Permit","2608 Lincoln Ave","2608 LINCOLN AVE, Fort Worth TX 76164 United States",,"acostasch",,
"07/11/2025","PB25-09869","Issued","Residential New Building Permit","1167-1169 E OLEANDER","1167 E OLEANDER ST, Fort Worth TX 76104 United States",,"LUISMATARRITA",,
"07/11/2025","PB25-09883","Issued","Residential New Building Permit","1160-1158 MANSFIELD AVE","1160 MANSFIELD AVE, Fort Worth TX 76104",,"LUISMATARRITA",,
"07/11/2025","PB25-09855","Issued","Residential New Building Permit","ARMANDO PLACENCIA","2613 HUNTING DR, Fort Worth TX 76119",,"citycode",,
"07/11/2025","PB25-09874","Plan Review","Residential New Building Permit","1171-1173 E OLEANDER","1169 E OLEANDER ST, Fort Worth TX 76104",,"LUISMATARRITA",,
"07/11/2025","PB25-09837","Issued","Residential New Building Permit","METRO CODE","15200 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09838","Issued","Residential New Building Permit","METRO CODE","15244 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09839","Issued","Residential New Building Permit","METRO CODE","15248 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09844","Issued","Residential New Building Permit","METRO CODE","15220 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09845","Issued","Residential New Building Permit","METRO CODE","15236 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09846","Issued","Residential New Building Permit","METRO CODE","10116 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/11/2025","PB25-09848","Issued","Residential New Building Permit","METRO CODE","15244 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09849","Issued","Residential New Building Permit","METRO CODE","10112 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/11/2025","PB25-09850","Issued","Residential New Building Permit","METRO CODE","15224 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
